customerID,Contract,PaperlessBilling,PaymentMethod
5998-DZLYR,Two year,1,Bank transfer (automatic)
0488-GSLFR,Month-to-month,1,Electronic check
9318-NKNFC,Month-to-month,1,Mailed check
3985-HOYPM,One year,0,Mailed check
9728-FTTVZ,Month-to-month,1,Electronic check
9548-LERKT,Two year,0,Mailed check
6576-FBXOJ,One year,0,Electronic check
4310-KEDTB,Month-to-month,1,Mailed check
7254-IQWOZ,Month-to-month,1,Electronic check
2474-BRUCM,Month-to-month,0,Electronic check
4062-HBMOS,Month-to-month,1,Electronic check
0742-NXBGR,Month-to-month,1,Electronic check
2676-ISHSF,Month-to-month,0,Mailed check
9236-NDUCW,Two year,0,Mailed check
4753-PADAS,One year,1,Bank transfer (automatic)
6103-QCKFX,Month-to-month,0,Bank transfer (automatic)
7781-EWARA,One year,0,Electronic check
6110-OHIHY,Month-to-month,0,Electronic check
7018-FPXHH,Two year,1,Bank transfer (automatic)
5889-LFOLL,Month-to-month,1,Electronic check
5708-EVONK,Month-to-month,1,Bank transfer (automatic)
8708-XPXHZ,Month-to-month,1,Electronic check
0616-ATFGB,Month-to-month,0,Electronic check
0572-ZJKLT,Two year,0,Mailed check
5135-RDDQL,Two year,1,Bank transfer (automatic)
1353-LJWEM,Month-to-month,1,Electronic check
1794-SWWKL,Month-to-month,1,Bank transfer (automatic)
6166-YIPFO,Two year,1,Electronic check
7016-BPGEU,Month-to-month,1,Credit card (automatic)
6876-ADESB,Month-to-month,0,Electronic check
9332-GYWLO,Month-to-month,0,Electronic check
1963-SVUCV,Month-to-month,0,Electronic check
4184-VODJZ,One year,1,Electronic check
0220-EBGCE,Month-to-month,1,Electronic check
1092-WPIVQ,Two year,0,Mailed check
7233-IOQNP,Month-to-month,0,Bank transfer (automatic)
2834-JKOOW,One year,0,Mailed check
2754-VDLTR,Month-to-month,0,Electronic check
2400-FEQME,Two year,0,Mailed check
3190-XFANI,One year,1,Bank transfer (automatic)
7551-DACSP,Month-to-month,1,Mailed check
4957-SREEC,Two year,0,Credit card (automatic)
7235-NXZCP,Month-to-month,1,Mailed check
0230-UBYPQ,One year,0,Bank transfer (automatic)
4923-ADWXJ,Month-to-month,1,Bank transfer (automatic)
1763-KUAAW,One year,0,Bank transfer (automatic)
1104-TNLZA,Month-to-month,1,Electronic check
5195-KPUNQ,One year,1,Mailed check
0520-FDVVT,One year,1,Bank transfer (automatic)
3439-GVUSX,Month-to-month,0,Mailed check
1444-VVSGW,One year,0,Credit card (automatic)
5712-PTIWW,Month-to-month,1,Electronic check
5949-HGVJL,Month-to-month,1,Electronic check
5203-XEHAX,One year,0,Electronic check
1635-HDGFT,Two year,0,Mailed check
3315-TOTBP,Month-to-month,1,Mailed check
8050-XGRVL,One year,0,Credit card (automatic)
6661-HBGWL,Month-to-month,1,Bank transfer (automatic)
1518-VOWAV,Month-to-month,1,Electronic check
9828-QHFBK,Month-to-month,1,Electronic check
3908-MKIMJ,Two year,1,Electronic check
5012-YSPJJ,Month-to-month,0,Mailed check
5909-ECHUI,Month-to-month,1,Electronic check
1309-BXVOQ,Month-to-month,1,Electronic check
6728-VOIFY,One year,1,Electronic check
9317-WZPGV,Month-to-month,1,Bank transfer (automatic)
4891-NLUBA,Two year,1,Bank transfer (automatic)
2856-HYAPG,Month-to-month,0,Electronic check
8969-PRHFK,One year,0,Mailed check
0661-KQHNK,One year,0,Credit card (automatic)
8709-KRDVL,Month-to-month,1,Electronic check
4488-PSYCG,Month-to-month,0,Bank transfer (automatic)
1427-VERSM,Month-to-month,1,Electronic check
9801-NOSHQ,One year,0,Mailed check
6339-YPSAH,Month-to-month,1,Electronic check
3621-CEOVK,Month-to-month,1,Electronic check
6906-ANDWJ,Month-to-month,1,Bank transfer (automatic)
2159-TURXX,Month-to-month,0,Credit card (automatic)
1548-FEHVL,Month-to-month,1,Electronic check
3795-CAWEX,Two year,1,Credit card (automatic)
6215-NQCPY,Month-to-month,1,Electronic check
5647-URDKA,Two year,0,Mailed check
2229-DPMBI,Two year,0,Mailed check
9626-WEQRM,Month-to-month,1,Mailed check
2188-SXWVT,One year,0,Mailed check
6258-PVZWJ,Two year,1,Credit card (automatic)
1094-BKOSX,One year,0,Bank transfer (automatic)
6969-MVBAI,Month-to-month,1,Electronic check
2978-XXSOG,Month-to-month,1,Mailed check
2342-CKIAO,Month-to-month,0,Mailed check
6953-PBDIN,Two year,0,Bank transfer (automatic)
3898-BSJYF,One year,0,Credit card (automatic)
3938-YFPXD,Two year,0,Credit card (automatic)
7696-AMHOD,One year,0,Credit card (automatic)
2453-SAFNS,One year,0,Mailed check
9558-IHEZX,Two year,1,Credit card (automatic)
9617-UDPEU,One year,1,Mailed check
6340-DACFT,Two year,0,Credit card (automatic)
4955-VCWBI,One year,0,Mailed check
6813-GZQCG,Two year,1,Credit card (automatic)
7426-GSWPO,Month-to-month,1,Bank transfer (automatic)
3389-KTRXV,Two year,0,Mailed check
3118-UHVVQ,Two year,0,Credit card (automatic)
1031-IIDEO,Month-to-month,1,Electronic check
5832-XKAES,Month-to-month,1,Credit card (automatic)
3205-MXZRA,One year,0,Credit card (automatic)
4701-AHWMW,Month-to-month,1,Bank transfer (automatic)
8317-BVKSO,Month-to-month,1,Electronic check
5702-KVQRD,Two year,1,Electronic check
0083-PIVIK,One year,0,Electronic check
9210-IAHGH,Month-to-month,1,Credit card (automatic)
6169-PGNCD,Two year,1,Credit card (automatic)
0023-XUOPT,Month-to-month,0,Electronic check
4592-IWTJI,Month-to-month,0,Credit card (automatic)
4909-JOUPP,Two year,0,Credit card (automatic)
4657-FWVFY,Month-to-month,1,Credit card (automatic)
2257-BOVXD,Month-to-month,1,Credit card (automatic)
7729-JTEEC,Month-to-month,1,Electronic check
7632-MNYOY,One year,0,Credit card (automatic)
6518-LGAOV,Month-to-month,1,Electronic check
7242-QZLXF,Month-to-month,1,Electronic check
4576-CSAJH,One year,1,Credit card (automatic)
1000-AJSLD,Month-to-month,1,Mailed check
9696-RMYBA,Month-to-month,1,Mailed check
8690-UPCZI,One year,0,Bank transfer (automatic)
1062-LHZOD,Month-to-month,1,Mailed check
9770-LXDBK,Month-to-month,0,Mailed check
4086-WITJG,Two year,0,Credit card (automatic)
8344-WFMFH,Month-to-month,1,Electronic check
9600-NAXZN,Month-to-month,1,Electronic check
8822-KNBHV,One year,1,Credit card (automatic)
8404-FYDIB,Month-to-month,1,Credit card (automatic)
2791-SFVEW,Month-to-month,0,Bank transfer (automatic)
6457-USBER,Month-to-month,1,Electronic check
6762-NSODU,Two year,0,Credit card (automatic)
4662-EKDPQ,Month-to-month,0,Bank transfer (automatic)
9248-OJYKK,Month-to-month,1,Electronic check
9888-ZCUMM,Two year,1,Bank transfer (automatic)
3398-FSHON,Month-to-month,1,Electronic check
3319-DWOEP,Month-to-month,1,Electronic check
1074-WVEVG,One year,0,Mailed check
9979-RGMZT,One year,1,Mailed check
6437-UDQJM,Two year,1,Credit card (automatic)
1226-IENZN,Month-to-month,1,Electronic check
2108-GLPQB,Month-to-month,0,Credit card (automatic)
9259-PACGQ,Month-to-month,0,Electronic check
4415-IJZTP,Month-to-month,1,Electronic check
1465-VINDH,Month-to-month,1,Credit card (automatic)
5474-LAMUQ,One year,0,Mailed check
3468-DRVQJ,One year,0,Electronic check
1122-YJBCS,One year,1,Credit card (automatic)
4990-ALDGW,Two year,0,Mailed check
4816-OKWNX,One year,1,Bank transfer (automatic)
3315-IKYZQ,One year,0,Mailed check
2810-FTLEM,Month-to-month,1,Electronic check
4747-LCAQL,Month-to-month,1,Mailed check
3411-WLRSQ,Month-to-month,1,Bank transfer (automatic)
0898-XCGTF,One year,1,Bank transfer (automatic)
8006-PYCSW,Month-to-month,0,Mailed check
8249-THVEC,One year,0,Mailed check
8722-PRFDV,Two year,0,Credit card (automatic)
2164-SOQXL,Month-to-month,0,Mailed check
4020-KIUDI,Month-to-month,0,Credit card (automatic)
5850-BDWCY,Month-to-month,0,Mailed check
2038-YSEZE,Month-to-month,0,Mailed check
0827-ITJPH,Two year,1,Credit card (automatic)
8799-OXZMD,Month-to-month,1,Mailed check
1925-TIBLE,Month-to-month,1,Electronic check
1705-GUHPV,Two year,0,Mailed check
4779-ZGICK,Two year,0,Mailed check
0048-PIHNL,One year,0,Bank transfer (automatic)
0818-OCPZO,Month-to-month,1,Electronic check
3967-KXAPS,Two year,0,Credit card (automatic)
1447-GIQMR,Month-to-month,1,Electronic check
3704-IEAXF,Two year,0,Credit card (automatic)
6810-VCAEX,One year,0,Credit card (automatic)
0674-EYYZV,Month-to-month,1,Electronic check
4480-MBMLB,One year,1,Bank transfer (automatic)
1395-OFUWC,Month-to-month,0,Credit card (automatic)
0822-QGCXA,Month-to-month,0,Electronic check
0872-NXJYS,Month-to-month,1,Electronic check
2832-KJCRD,Month-to-month,1,Electronic check
3588-WSTTJ,Month-to-month,1,Electronic check
4075-WKNIU,Two year,0,Mailed check
5090-EMGTC,Two year,1,Mailed check
2346-CZYIL,Two year,0,Credit card (automatic)
3798-EPWRR,Month-to-month,0,Electronic check
6258-NGCNG,Month-to-month,0,Mailed check
4186-ZBUEW,One year,1,Mailed check
5274-XHAKY,Month-to-month,1,Bank transfer (automatic)
1442-BQPVU,Month-to-month,0,Electronic check
3978-YNKDD,Two year,0,Credit card (automatic)
4940-KHCWD,Two year,0,Bank transfer (automatic)
9412-ARGBX,Two year,1,Mailed check
1389-CXMLU,Month-to-month,0,Electronic check
9589-ABEPT,Two year,1,Mailed check
9388-ZEYVT,One year,0,Electronic check
0305-SQECB,One year,1,Mailed check
7605-SNLQG,Month-to-month,1,Credit card (automatic)
4670-TABXH,Two year,1,Credit card (automatic)
5561-NWEVX,Month-to-month,0,Electronic check
0064-SUDOG,Two year,0,Bank transfer (automatic)
8561-NMTBD,One year,1,Credit card (automatic)
5161-XEUVX,Two year,0,Mailed check
8292-FRFZQ,One year,0,Bank transfer (automatic)
8591-NXRCV,Month-to-month,1,Bank transfer (automatic)
7895-VONWT,Month-to-month,1,Electronic check
4526-RMTLL,Two year,1,Credit card (automatic)
6253-GNHWH,Two year,0,Mailed check
4566-NECEV,Month-to-month,0,Electronic check
8080-POTJR,One year,1,Credit card (automatic)
6906-MPARY,One year,1,Credit card (automatic)
3662-FXJFO,Two year,1,Mailed check
8107-RZLNV,Two year,1,Bank transfer (automatic)
0516-OOHAR,One year,0,Bank transfer (automatic)
2027-CWDNU,Month-to-month,1,Electronic check
2737-WFVYW,Month-to-month,1,Electronic check
9912-OMZDS,One year,1,Electronic check
3733-ZEECP,Month-to-month,1,Electronic check
7878-RTCZG,Month-to-month,0,Mailed check
2452-MRMZF,Two year,1,Credit card (automatic)
2272-QAGFO,Month-to-month,1,Electronic check
7103-IPXPJ,One year,0,Electronic check
4342-HFXWS,One year,0,Bank transfer (automatic)
3545-CNWRG,Month-to-month,1,Electronic check
1785-BPHTP,Month-to-month,0,Electronic check
4989-LIXVT,Month-to-month,1,Electronic check
7315-WYOAW,Month-to-month,0,Electronic check
1173-XZPYF,Month-to-month,1,Electronic check
9850-OWRHQ,Month-to-month,1,Credit card (automatic)
3768-NLUBH,Month-to-month,0,Electronic check
8676-TRMJS,Month-to-month,0,Mailed check
2509-TFPJU,Two year,0,Credit card (automatic)
9530-GRMJG,Two year,1,Electronic check
6898-RBTLU,Two year,0,Bank transfer (automatic)
5481-NTDOH,One year,1,Credit card (automatic)
2068-WWXQZ,Two year,0,Bank transfer (automatic)
7359-SSBJK,Two year,1,Credit card (automatic)
2061-VVFST,Month-to-month,0,Bank transfer (automatic)
0685-MLYYM,Month-to-month,0,Electronic check
0749-IRGQE,Month-to-month,0,Electronic check
2380-DAMQP,Two year,0,Electronic check
2256-YLYLP,Two year,1,Bank transfer (automatic)
1272-ILHFG,One year,0,Mailed check
0164-XAIRP,Two year,1,Bank transfer (automatic)
5666-CYCYZ,Month-to-month,1,Electronic check
4011-ARPHK,Month-to-month,0,Mailed check
8182-PNAGI,Month-to-month,0,Bank transfer (automatic)
6365-HITVU,Two year,0,Credit card (automatic)
7558-IMLMT,Two year,1,Mailed check
9488-FYQAU,Two year,1,Bank transfer (automatic)
3590-TCXTB,Month-to-month,0,Mailed check
6994-KERXL,Month-to-month,1,Electronic check
7957-RYHQD,Month-to-month,1,Credit card (automatic)
2180-DXNEG,Month-to-month,1,Electronic check
1960-UOTYM,Two year,0,Electronic check
2740-JFBOK,Month-to-month,1,Electronic check
6500-JVEGC,One year,0,Bank transfer (automatic)
5515-AKOAJ,Month-to-month,1,Electronic check
8976-OQHGT,Month-to-month,0,Mailed check
5245-VDBUR,One year,0,Mailed check
6230-BSUXY,Month-to-month,1,Electronic check
8469-SNFFH,One year,0,Bank transfer (automatic)
2144-ESWKO,One year,1,Credit card (automatic)
1241-FPMOF,Two year,0,Mailed check
9928-BZVLZ,Two year,0,Mailed check
4114-QMKVN,One year,0,Bank transfer (automatic)
2775-SEFEE,Two year,1,Bank transfer (automatic)
9003-CPATH,Month-to-month,0,Electronic check
1754-GKYPY,Month-to-month,1,Bank transfer (automatic)
5294-CDGWY,One year,0,Electronic check
7956-XQWGU,Month-to-month,1,Credit card (automatic)
1591-MQJTP,One year,1,Bank transfer (automatic)
5295-PCJOO,Month-to-month,1,Electronic check
2369-FEVNO,Month-to-month,1,Mailed check
9863-JZAIC,Month-to-month,0,Mailed check
7471-MQPOS,One year,1,Bank transfer (automatic)
7660-HDPJV,Month-to-month,1,Electronic check
5115-SQAAU,Two year,1,Bank transfer (automatic)
9845-QOMAD,One year,0,Mailed check
7672-VFMXZ,Month-to-month,0,Electronic check
9739-JLPQJ,Two year,0,Credit card (automatic)
9916-AYHTC,Two year,0,Credit card (automatic)
3855-ONCAR,Month-to-month,1,Mailed check
1488-SYSFC,Month-to-month,1,Electronic check
7931-PXHFC,One year,1,Mailed check
3990-QYKBE,Month-to-month,1,Electronic check
0970-QXPXW,Month-to-month,0,Mailed check
3259-KNMRR,Two year,1,Bank transfer (automatic)
6120-RJKLU,Two year,1,Credit card (automatic)
9572-WUKSB,Month-to-month,1,Electronic check
5893-KCLGT,Two year,1,Mailed check
0076-LVEPS,Month-to-month,1,Mailed check
3640-JQGJG,Month-to-month,0,Bank transfer (automatic)
4919-MOAVT,Month-to-month,0,Electronic check
1596-OQSPS,Month-to-month,0,Electronic check
9867-XOBQA,Two year,0,Mailed check
9546-KDTRB,Month-to-month,0,Bank transfer (automatic)
3090-HAWSU,Two year,1,Credit card (automatic)
9820-RMCQV,Month-to-month,0,Credit card (automatic)
3174-RKMOW,Month-to-month,1,Electronic check
1760-CAZHT,Month-to-month,0,Mailed check
7839-QRKXN,Month-to-month,1,Mailed check
8441-SHIPE,Two year,1,Bank transfer (automatic)
5204-QZXPU,Month-to-month,1,Electronic check
4597-ELFTS,One year,0,Electronic check
1320-GVNHT,Two year,1,Credit card (automatic)
1047-RNXZV,Two year,0,Mailed check
3541-ZNUHK,Month-to-month,1,Electronic check
8450-JOVAH,Month-to-month,0,Mailed check
8725-JEDFD,Month-to-month,1,Mailed check
7562-UXTPG,Month-to-month,1,Mailed check
8071-SBTRN,Two year,1,Mailed check
1113-IUJYX,One year,0,Mailed check
6668-CNMFP,One year,1,Bank transfer (automatic)
5626-MGTUK,Month-to-month,1,Bank transfer (automatic)
5681-LLOEI,One year,1,Credit card (automatic)
8212-DJRCH,Month-to-month,1,Mailed check
4323-OHFOW,One year,1,Bank transfer (automatic)
4933-BSAIP,Two year,0,Mailed check
2030-BTZRO,Two year,1,Credit card (automatic)
1116-DXXDF,Two year,1,Electronic check
9274-CNFMO,Month-to-month,0,Electronic check
7758-XKCBS,Month-to-month,1,Electronic check
8992-JQYUN,Month-to-month,1,Electronic check
6563-VNPMN,Month-to-month,1,Bank transfer (automatic)
0617-AQNWT,Two year,0,Electronic check
2267-WTPYD,Month-to-month,0,Credit card (automatic)
0270-THENM,Two year,0,Bank transfer (automatic)
2446-PLQVO,Month-to-month,1,Electronic check
4707-MAXGU,Two year,0,Credit card (automatic)
2710-WYVXG,Two year,0,Mailed check
3005-NFMTA,Month-to-month,1,Electronic check
6300-BWMJX,Month-to-month,0,Electronic check
8784-CGILN,Month-to-month,1,Bank transfer (automatic)
5389-FFVKB,Month-to-month,1,Credit card (automatic)
7009-LGECI,Month-to-month,1,Bank transfer (automatic)
8444-WRIDW,Month-to-month,1,Credit card (automatic)
5022-KVDQT,Month-to-month,1,Electronic check
7976-CICYS,Month-to-month,1,Credit card (automatic)
1036-GUDCL,Month-to-month,1,Credit card (automatic)
2005-DWQZJ,Two year,0,Mailed check
8148-WOCMK,Two year,0,Credit card (automatic)
7815-PDTHL,Two year,1,Mailed check
9451-LPGOO,Month-to-month,1,Electronic check
9173-IVZVP,Two year,0,Mailed check
9129-UXERG,Month-to-month,1,Credit card (automatic)
3635-JBPSG,Two year,1,Mailed check
7964-ZRKKG,One year,1,Bank transfer (automatic)
5868-YWPDW,Month-to-month,1,Electronic check
6229-LSCKB,Month-to-month,1,Electronic check
2025-JKFWI,Month-to-month,1,Mailed check
4078-SAYYN,Month-to-month,1,Electronic check
1724-IQWNM,Month-to-month,1,Mailed check
8217-QYOHV,Month-to-month,1,Mailed check
5546-QUERU,One year,1,Mailed check
9940-HPQPG,Month-to-month,0,Bank transfer (automatic)
6897-UUBNU,Month-to-month,0,Mailed check
6127-IYJOZ,Month-to-month,1,Mailed check
6618-RYATB,Month-to-month,1,Mailed check
8930-XOTDP,Month-to-month,0,Mailed check
5916-QEWPT,Month-to-month,0,Credit card (automatic)
5060-TQUQN,Month-to-month,1,Bank transfer (automatic)
0531-XBKMM,Two year,0,Bank transfer (automatic)
8465-SBRXP,Two year,1,Bank transfer (automatic)
2408-PSJVE,Month-to-month,1,Mailed check
9079-YEXQJ,Month-to-month,0,Electronic check
9700-ZCLOT,Month-to-month,0,Mailed check
8738-JOKAR,One year,1,Mailed check
4534-WGCIR,Two year,0,Credit card (automatic)
1930-WNXSB,Month-to-month,1,Electronic check
2685-SREOM,Month-to-month,1,Electronic check
3508-CFVZL,Two year,0,Mailed check
0402-CQAJN,Month-to-month,1,Bank transfer (automatic)
6692-UDPJC,Month-to-month,1,Electronic check
1273-MTETI,Month-to-month,1,Electronic check
0657-DOGUM,One year,1,Bank transfer (automatic)
5480-HPRRX,Month-to-month,0,Electronic check
8792-AOROI,Two year,0,Mailed check
0295-PPHDO,Month-to-month,1,Electronic check
5146-YYFRZ,Two year,0,Bank transfer (automatic)
1195-OIYEJ,Month-to-month,1,Electronic check
5906-CVLHP,One year,1,Credit card (automatic)
3452-SRFEG,Month-to-month,1,Bank transfer (automatic)
4070-OKWVH,Month-to-month,0,Bank transfer (automatic)
5297-MDOIR,One year,1,Credit card (automatic)
6369-MCAKO,Two year,1,Bank transfer (automatic)
4926-UMJZD,Month-to-month,1,Mailed check
6848-HJTXY,Two year,0,Credit card (automatic)
6341-AEVKX,One year,1,Electronic check
4501-EQDRN,Month-to-month,0,Bank transfer (automatic)
2990-HWIML,Month-to-month,1,Electronic check
0682-USIXD,Month-to-month,1,Electronic check
6976-BWGLQ,Two year,0,Bank transfer (automatic)
7078-NVFAM,Month-to-month,1,Electronic check
8065-QBYTO,One year,1,Credit card (automatic)
2133-TSRRM,Month-to-month,1,Bank transfer (automatic)
7384-GHBPI,Month-to-month,1,Electronic check
7603-USHJS,Month-to-month,1,Credit card (automatic)
7234-FECYN,Month-to-month,0,Electronic check
2511-ALLCS,Two year,0,Bank transfer (automatic)
3191-CSNMG,Month-to-month,1,Electronic check
7952-OBOYL,Month-to-month,1,Mailed check
7470-DYNOE,One year,1,Electronic check
7853-OETYL,Month-to-month,1,Electronic check
1545-ACTAS,One year,1,Bank transfer (automatic)
5876-HZVZM,Month-to-month,0,Credit card (automatic)
1400-MMYXY,Month-to-month,1,Electronic check
5126-RCXYW,Two year,0,Credit card (automatic)
3085-QUOZK,Month-to-month,0,Mailed check
2363-BJLSL,Month-to-month,1,Bank transfer (automatic)
1956-YIFGE,One year,1,Mailed check
3926-CUQZX,Month-to-month,1,Bank transfer (automatic)
7921-LMDFQ,One year,1,Bank transfer (automatic)
2925-MXLSX,One year,1,Credit card (automatic)
5820-PTRYM,One year,1,Credit card (automatic)
9609-BENEA,One year,1,Electronic check
6211-WHMYA,Month-to-month,1,Electronic check
4459-BBGHE,Month-to-month,1,Electronic check
9945-PSVIP,Two year,1,Mailed check
1041-RXHRA,Month-to-month,0,Bank transfer (automatic)
1750-CSKKM,Month-to-month,0,Electronic check
9108-EJFJP,Month-to-month,1,Mailed check
0530-IJVDB,Two year,1,Electronic check
0508-SQWPL,Two year,1,Bank transfer (automatic)
2215-ZAFGX,Month-to-month,1,Electronic check
8213-TAZPM,One year,1,Bank transfer (automatic)
7142-HVGBG,Month-to-month,1,Electronic check
1304-SEGFY,Two year,1,Electronic check
7242-EDTYC,Two year,0,Bank transfer (automatic)
2904-GGUAZ,Two year,1,Bank transfer (automatic)
8267-ZNYVZ,One year,1,Electronic check
5136-GFPMB,Month-to-month,0,Credit card (automatic)
2595-KIWPV,Two year,0,Credit card (automatic)
5243-SAOTC,Month-to-month,1,Bank transfer (automatic)
9398-MMQTO,Month-to-month,0,Credit card (automatic)
7619-PLRLP,One year,0,Bank transfer (automatic)
6457-GIRWB,Month-to-month,1,Electronic check
6508-NJYRO,One year,0,Mailed check
1450-SKCVI,Month-to-month,1,Electronic check
4710-NKCAW,Month-to-month,0,Credit card (automatic)
