customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
5090-EMGTC,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
2346-CZYIL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3798-EPWRR,1,No,DSL,No,No,No,No,No,No
6258-NGCNG,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4186-ZBUEW,1,Yes,DSL,No,Yes,No,Yes,No,Yes
5274-XHAKY,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
1442-BQPVU,0,No phone service,DSL,No,Yes,No,No,No,No
3978-YNKDD,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4940-KHCWD,0,No phone service,DSL,Yes,Yes,No,Yes,No,No
9412-ARGBX,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
1389-CXMLU,1,Yes,Fiber optic,No,No,Yes,No,Yes,No
9589-ABEPT,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
9388-ZEYVT,0,No phone service,DSL,No,No,Yes,Yes,No,Yes
0305-SQECB,0,No phone service,DSL,Yes,No,No,Yes,No,No
7605-SNLQG,1,No,DSL,No,No,Yes,No,No,No
4670-TABXH,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5561-NWEVX,1,Yes,Fiber optic,No,No,Yes,No,No,No
0064-SUDOG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8561-NMTBD,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5161-XEUVX,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
8292-FRFZQ,0,No phone service,DSL,Yes,Yes,No,Yes,No,No
8591-NXRCV,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes
7895-VONWT,0,No phone service,DSL,No,No,Yes,No,Yes,Yes
4526-RMTLL,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes
6253-GNHWH,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No
4566-NECEV,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
8080-POTJR,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes
6906-MPARY,1,No,Fiber optic,No,Yes,No,Yes,No,Yes
3662-FXJFO,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8107-RZLNV,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0516-OOHAR,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
2027-CWDNU,1,No,Fiber optic,No,No,No,Yes,No,Yes
2737-WFVYW,0,No phone service,DSL,No,No,No,No,Yes,Yes
9912-OMZDS,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3733-ZEECP,1,No,DSL,No,No,No,Yes,No,No
7878-RTCZG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2452-MRMZF,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2272-QAGFO,1,Yes,Fiber optic,No,No,No,No,No,No
7103-IPXPJ,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
4342-HFXWS,1,No,DSL,Yes,No,Yes,Yes,Yes,No
3545-CNWRG,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1785-BPHTP,1,No,Fiber optic,No,No,Yes,No,Yes,No
4989-LIXVT,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
7315-WYOAW,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
1173-XZPYF,1,Yes,Fiber optic,No,No,Yes,No,Yes,No
9850-OWRHQ,1,Yes,Fiber optic,No,No,No,No,No,No
3768-NLUBH,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8676-TRMJS,1,Yes,Fiber optic,No,No,No,No,No,No
2509-TFPJU,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9530-GRMJG,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
6898-RBTLU,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes
5481-NTDOH,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2068-WWXQZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7359-SSBJK,1,No,DSL,Yes,Yes,No,Yes,Yes,No
2061-VVFST,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0685-MLYYM,1,No,Fiber optic,No,No,No,No,No,No
0749-IRGQE,0,No phone service,DSL,No,No,No,No,Yes,Yes
2380-DAMQP,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2256-YLYLP,1,No,DSL,No,No,Yes,Yes,Yes,Yes
1272-ILHFG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0164-XAIRP,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5666-CYCYZ,1,Yes,Fiber optic,No,No,No,Yes,No,Yes
4011-ARPHK,1,No,DSL,Yes,No,No,No,No,No
8182-PNAGI,1,No,DSL,No,No,No,Yes,No,No
6365-HITVU,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7558-IMLMT,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9488-FYQAU,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3590-TCXTB,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6994-KERXL,1,No,DSL,No,No,No,No,No,Yes
7957-RYHQD,1,No,Fiber optic,Yes,Yes,No,No,No,No
2180-DXNEG,1,No,Fiber optic,No,No,Yes,No,Yes,Yes
1960-UOTYM,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes
2740-JFBOK,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6500-JVEGC,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
5515-AKOAJ,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8976-OQHGT,1,No,DSL,No,Yes,No,Yes,No,No
5245-VDBUR,0,No phone service,DSL,Yes,No,Yes,No,No,No
6230-BSUXY,1,No,Fiber optic,No,No,Yes,No,No,Yes
8469-SNFFH,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
2144-ESWKO,0,No phone service,DSL,Yes,No,Yes,No,No,No
1241-FPMOF,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9928-BZVLZ,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
4114-QMKVN,1,Yes,DSL,Yes,Yes,No,No,No,Yes
2775-SEFEE,1,Yes,DSL,Yes,Yes,No,Yes,No,No
9003-CPATH,1,Yes,Fiber optic,No,No,Yes,No,No,No
1754-GKYPY,1,No,Fiber optic,No,No,No,No,Yes,Yes
5294-CDGWY,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
7956-XQWGU,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1591-MQJTP,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
5295-PCJOO,1,No,DSL,Yes,No,No,No,No,No
2369-FEVNO,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9863-JZAIC,1,No,DSL,No,No,No,No,Yes,No
7471-MQPOS,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes
7660-HDPJV,1,No,Fiber optic,No,No,No,No,No,No
5115-SQAAU,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9845-QOMAD,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7672-VFMXZ,1,No,DSL,Yes,No,No,Yes,No,No
9739-JLPQJ,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9916-AYHTC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3855-ONCAR,1,No,Fiber optic,No,No,No,No,Yes,No
1488-SYSFC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7931-PXHFC,1,No,DSL,No,No,Yes,Yes,No,Yes
3990-QYKBE,1,Yes,Fiber optic,No,No,No,No,Yes,Yes
0970-QXPXW,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3259-KNMRR,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes
6120-RJKLU,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes
9572-WUKSB,0,No phone service,DSL,No,No,No,Yes,No,No
5893-KCLGT,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0076-LVEPS,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
3640-JQGJG,1,No,DSL,No,No,No,No,No,No
4919-MOAVT,1,No,Fiber optic,No,No,No,No,No,No
1596-OQSPS,1,No,DSL,No,Yes,No,No,No,No
9867-XOBQA,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
9546-KDTRB,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3090-HAWSU,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9820-RMCQV,1,No,DSL,Yes,No,No,No,No,No
3174-RKMOW,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1760-CAZHT,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7839-QRKXN,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8441-SHIPE,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5204-QZXPU,0,No phone service,DSL,No,No,Yes,No,Yes,No
4597-ELFTS,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1320-GVNHT,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1047-RNXZV,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3541-ZNUHK,1,Yes,Fiber optic,Yes,Yes,No,No,No,No
8450-JOVAH,1,Yes,DSL,Yes,No,No,No,No,No
8725-JEDFD,1,No,Fiber optic,No,No,No,No,No,No
7562-UXTPG,1,No,Fiber optic,No,No,No,No,No,No
8071-SBTRN,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1113-IUJYX,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6668-CNMFP,1,Yes,Fiber optic,No,No,No,Yes,No,Yes
5626-MGTUK,1,Yes,Fiber optic,Yes,No,No,No,Yes,No
5681-LLOEI,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
8212-DJRCH,1,No,Fiber optic,Yes,No,Yes,No,No,Yes
4323-OHFOW,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
4933-BSAIP,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2030-BTZRO,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1116-DXXDF,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
9274-CNFMO,1,Yes,Fiber optic,No,No,No,No,No,No
7758-XKCBS,0,No phone service,DSL,No,No,No,Yes,No,No
8992-JQYUN,0,No phone service,DSL,No,No,Yes,No,Yes,Yes
6563-VNPMN,1,No,Fiber optic,Yes,Yes,No,Yes,No,No
0617-AQNWT,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
2267-WTPYD,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0270-THENM,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2446-PLQVO,1,No,Fiber optic,No,No,No,No,No,No
4707-MAXGU,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2710-WYVXG,1,No,DSL,Yes,Yes,No,Yes,No,Yes
3005-NFMTA,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6300-BWMJX,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
8784-CGILN,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
5389-FFVKB,1,No,Fiber optic,No,No,No,No,No,Yes
7009-LGECI,1,No,DSL,Yes,No,No,No,No,No
8444-WRIDW,1,Yes,Fiber optic,No,Yes,No,No,No,No
5022-KVDQT,1,Yes,Fiber optic,No,No,Yes,No,No,No
7976-CICYS,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1036-GUDCL,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes
2005-DWQZJ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8148-WOCMK,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7815-PDTHL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9451-LPGOO,1,Yes,Fiber optic,No,No,No,No,No,Yes
9173-IVZVP,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9129-UXERG,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
3635-JBPSG,0,No phone service,DSL,No,Yes,No,No,No,Yes
7964-ZRKKG,1,Yes,Fiber optic,No,Yes,No,No,Yes,No
5868-YWPDW,1,No,Fiber optic,No,Yes,No,No,No,Yes
6229-LSCKB,1,No,Fiber optic,No,No,No,No,Yes,No
2025-JKFWI,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
4078-SAYYN,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1724-IQWNM,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8217-QYOHV,1,No,DSL,Yes,No,No,Yes,No,No
5546-QUERU,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9940-HPQPG,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
6897-UUBNU,1,No,Fiber optic,No,Yes,No,Yes,Yes,No
6127-IYJOZ,1,No,DSL,No,No,No,No,No,No
6618-RYATB,1,Yes,Fiber optic,No,No,Yes,No,No,No
8930-XOTDP,1,No,DSL,No,No,No,No,Yes,No
5916-QEWPT,1,No,DSL,No,No,Yes,No,Yes,Yes
5060-TQUQN,1,Yes,Fiber optic,No,Yes,No,Yes,No,No
0531-XBKMM,1,Yes,DSL,Yes,Yes,No,Yes,No,No
8465-SBRXP,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
2408-PSJVE,1,No,DSL,No,Yes,Yes,Yes,No,No
9079-YEXQJ,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9700-ZCLOT,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8738-JOKAR,1,No,DSL,Yes,Yes,No,Yes,No,Yes
4534-WGCIR,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1930-WNXSB,1,No,Fiber optic,No,Yes,No,No,Yes,Yes
2685-SREOM,1,Yes,Fiber optic,No,No,Yes,No,No,Yes
3508-CFVZL,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0402-CQAJN,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6692-UDPJC,1,Yes,Fiber optic,No,No,No,Yes,Yes,No
1273-MTETI,1,Yes,Fiber optic,No,No,Yes,No,No,Yes
0657-DOGUM,1,Yes,DSL,Yes,No,No,Yes,No,No
5480-HPRRX,0,No phone service,DSL,No,No,No,No,No,No
8792-AOROI,1,No,DSL,Yes,No,No,Yes,No,Yes
0295-PPHDO,1,Yes,Fiber optic,No,No,No,No,Yes,Yes
5146-YYFRZ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1195-OIYEJ,1,No,Fiber optic,No,No,No,No,Yes,Yes
5906-CVLHP,1,No,DSL,No,Yes,No,Yes,No,No
3452-SRFEG,1,Yes,Fiber optic,No,No,No,No,No,No
4070-OKWVH,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
5297-MDOIR,1,No,Fiber optic,Yes,No,Yes,No,No,No
6369-MCAKO,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4926-UMJZD,1,No,DSL,No,No,No,Yes,No,No
6848-HJTXY,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6341-AEVKX,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4501-EQDRN,1,No,Fiber optic,No,No,No,No,No,No
2990-HWIML,1,No,Fiber optic,No,No,No,No,Yes,Yes
0682-USIXD,1,No,Fiber optic,No,No,No,Yes,Yes,No
6976-BWGLQ,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7078-NVFAM,0,No phone service,DSL,Yes,Yes,No,No,No,No
8065-QBYTO,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
2133-TSRRM,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
7384-GHBPI,0,No phone service,DSL,No,No,No,No,No,Yes
7603-USHJS,1,Yes,Fiber optic,No,No,No,No,No,No
7234-FECYN,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2511-ALLCS,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3191-CSNMG,1,No,Fiber optic,No,No,No,No,Yes,No
7952-OBOYL,1,No,Fiber optic,No,No,Yes,Yes,Yes,No
7470-DYNOE,1,No,DSL,No,No,Yes,No,No,Yes
7853-OETYL,0,No phone service,DSL,Yes,No,No,No,No,No
1545-ACTAS,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
5876-HZVZM,1,No,DSL,Yes,Yes,No,No,No,No
1400-MMYXY,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5126-RCXYW,0,No phone service,DSL,No,No,Yes,Yes,No,Yes
3085-QUOZK,1,No,DSL,No,No,No,No,No,No
2363-BJLSL,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes
1956-YIFGE,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
3926-CUQZX,1,No,DSL,No,No,No,No,No,No
7921-LMDFQ,1,No,Fiber optic,No,No,Yes,No,Yes,Yes
2925-MXLSX,1,Yes,DSL,No,Yes,Yes,No,Yes,No
5820-PTRYM,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No
9609-BENEA,1,Yes,DSL,No,Yes,No,Yes,Yes,No
6211-WHMYA,0,No phone service,DSL,No,Yes,No,Yes,Yes,No
4459-BBGHE,0,No phone service,DSL,No,No,No,No,Yes,Yes
9945-PSVIP,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1041-RXHRA,1,No,Fiber optic,No,No,No,No,No,No
1750-CSKKM,1,No,DSL,No,No,No,No,Yes,No
9108-EJFJP,1,No,DSL,Yes,Yes,No,No,No,No
0530-IJVDB,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0508-SQWPL,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2215-ZAFGX,1,Yes,Fiber optic,No,No,No,No,Yes,No
8213-TAZPM,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7142-HVGBG,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1304-SEGFY,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
7242-EDTYC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2904-GGUAZ,1,Yes,Fiber optic,Yes,Yes,No,No,No,No
8267-ZNYVZ,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5136-GFPMB,1,Yes,Fiber optic,No,No,Yes,No,No,Yes
2595-KIWPV,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5243-SAOTC,1,Yes,Fiber optic,No,Yes,No,No,No,No
9398-MMQTO,1,No,Fiber optic,No,Yes,No,No,No,No
7619-PLRLP,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes
6457-GIRWB,1,No,Fiber optic,No,No,No,No,No,No
6508-NJYRO,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1450-SKCVI,1,No,Fiber optic,No,Yes,No,No,No,No
4710-NKCAW,1,Yes,DSL,Yes,Yes,No,Yes,No,No
5306-BVTKJ,1,No,DSL,No,Yes,Yes,No,No,No
0357-NVCRI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5570-PTWEH,1,Yes,Fiber optic,No,No,No,No,No,No
2371-KFUOG,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
0463-ZSDNT,1,No,DSL,No,No,No,No,No,Yes
6502-MJQAE,1,No,Fiber optic,No,No,No,No,No,No
6257-DTAYD,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
4616-ULAOA,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7693-LCKZL,1,Yes,Fiber optic,No,Yes,No,No,No,No
7746-AWNQW,0,No phone service,DSL,No,No,Yes,Yes,No,No
5996-EBTKM,1,Yes,DSL,No,No,Yes,Yes,No,Yes
2758-RNWXS,1,No,Fiber optic,Yes,No,No,Yes,No,Yes
2314-TNDJQ,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
2405-LBMUW,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes
3454-JFUBC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0032-PGELS,0,No phone service,DSL,Yes,No,No,No,No,No
9039-ZVJDC,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6797-LNAQX,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9013-AQORL,0,No phone service,DSL,No,Yes,Yes,No,No,Yes
2898-MRKPI,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2750-BJLSB,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3648-GZPHF,0,No phone service,DSL,No,No,Yes,Yes,No,No
2075-RMJIK,1,No,DSL,Yes,No,No,No,No,No
9588-YRFHY,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6394-MFYNG,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1564-NTYXF,1,Yes,Fiber optic,No,No,No,No,No,Yes
9364-YKUVW,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5392-AKEMH,1,No,DSL,No,No,No,No,No,No
2451-YMUXS,1,Yes,DSL,Yes,Yes,No,Yes,No,No
3914-FDRHP,1,No,Fiber optic,No,No,No,Yes,Yes,No
3078-ZKNTS,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1024-KPRBB,1,No,Fiber optic,No,No,No,No,Yes,Yes
4690-PKDQG,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
8155-IBNHG,1,Yes,Fiber optic,No,No,No,No,No,No
0886-QGENL,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
9547-ITEFG,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1264-FUHCX,0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes
7789-CRUVC,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
6598-KELSS,0,No phone service,DSL,Yes,Yes,No,No,Yes,No
8739-WWKDU,1,Yes,Fiber optic,No,Yes,No,No,Yes,No
8685-WHQPW,1,Yes,Fiber optic,No,No,No,No,No,No
4745-LSPLO,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8083-YTZES,1,Yes,Fiber optic,No,No,No,No,No,No
7240-FQLHE,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
6664-FPDAC,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9972-VAFJJ,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
0422-UXFAP,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1904-WAJAA,1,Yes,DSL,Yes,Yes,Yes,No,No,No
5130-YPIRV,1,No,DSL,Yes,Yes,Yes,No,Yes,No
2843-CQMEG,1,No,DSL,No,Yes,No,No,No,No
6439-PKTRR,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
5351-QESIO,0,No phone service,DSL,No,No,No,No,No,No
0786-VSSUD,0,No phone service,DSL,No,Yes,No,No,Yes,No
5568-DMXZS,1,No,DSL,No,Yes,No,Yes,Yes,No
8468-FZTOE,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes
6633-SYEUS,1,No,Fiber optic,No,Yes,Yes,Yes,No,No
6447-GORXK,0,No phone service,DSL,No,No,No,No,No,No
6967-PEJLL,0,No phone service,DSL,Yes,No,Yes,Yes,No,No
3976-BWUCK,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
5981-ZVXOT,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1684-FLBGS,1,Yes,DSL,No,Yes,No,Yes,Yes,No
1389-WNUIB,1,Yes,DSL,Yes,No,No,No,Yes,Yes
0376-OIWME,1,No,Fiber optic,Yes,No,No,No,Yes,Yes
3585-ISXZP,1,Yes,Fiber optic,No,No,No,No,Yes,Yes
0218-QNVAS,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6583-QGCSI,1,Yes,Fiber optic,No,Yes,No,No,Yes,No
0804-YGEQV,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7164-BPTUT,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4174-LPGTI,1,No,DSL,No,Yes,No,Yes,No,Yes
2523-EWWZL,1,No,Fiber optic,No,Yes,No,No,No,No
0928-XUTSN,1,No,Fiber optic,No,No,No,No,No,Yes
2108-XWMPY,0,No phone service,DSL,Yes,Yes,No,No,No,No
0052-YNYOT,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6304-IJFSQ,1,No,DSL,No,Yes,No,No,No,No
9586-JGQKH,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
4501-VCPFK,0,No phone service,DSL,No,No,Yes,Yes,No,No
